id	e2m	m2y	e2m2y	padj	coef	file	method	tissue	trait	treatment	Freq	id_v4	chromosome_name	start_position	end_position
AC233960.1_FG003	9.91242882144242e-14	0.000379616169354335	0.000379616169354335	0.0204992731451341	0.00170977268306545	res.fixed_mediator_T48_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T48_stdN	stdN	1	Zm00001d017726	5	205300454	205303606
AC234201.1_FG003	5.62506782511891e-13	0.000141857916020838	0.000141857916020838	0.00184415290827089	0.0543365891451643	res.fixed_mediator_T4_stdN_ts_L3Base.csv	res.fixed	L3Base	T4_stdN	stdN	1	Zm00001d026702	10	150488543	150490777
GRMZM2G001043	6.94190467039455e-14	0.00207971298160459	0.00207971298160459	0.0047793320545737	-0.00905823215721333	res.fixed_mediator_T104_stdN_ts_L3Base.csv	res.fixed	L3Base	T104_stdN	stdN	1	Zm00001d049093	4	15843740	15844195
GRMZM2G001660	1.68526769779485e-12	0.000141477999740181	0.000141477999740181	0.00622503198856794	0.0136051955324981	res.fixed_mediator_T24_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T24_stdN	stdN	1	Zm00001d005824	2	189868857	189873743
GRMZM2G002115	9.28309893409044e-13	2.91190625267834e-05	2.91190625267834e-05	0.000203833437687484	-0.0125207172273422	res.fixed_mediator_T84_stdN_ts_GRoot.csv	res.fixed	GRoot	T84_stdN	stdN	1	Zm00001d035297	6	19825441	19828506
GRMZM2G002555	4.92990718777939e-13	0.000219251204518933	0.000219251204518933	0.00811229456720053	2.04669832555563e-10	res.fixed_mediator_T130_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T130_stdN	stdN	1	Zm00001d053135	4	215474432	215476369
GRMZM2G002910	7.32282231495582e-13	0.000595542885172051	0.000595542885172051	0.00595542885172051	1.17463203264908e-10	res.fixed_mediator_T127_stdN_ts_L3Base.csv	res.fixed	L3Base	T127_stdN	stdN	1	Zm00001d018831	7	6794486	6806370
GRMZM2G003389	8.71216292844887e-13	0.000143252169654273	0.000143252169654273	0.00873838234891067	0.0143200458687535	res.fixed_mediator_T100_stdN_ts_L3Base.csv	res.fixed	L3Base	T100_stdN	stdN	1	Zm00001d046372	9	84919474	84922831
GRMZM2G003411	3.2692924639634e-14	2.05319394477321e-05	2.05319394477321e-05	0.000164255515581857	0.000830825029159676	res.fixed_mediator_T68_stdN_ts_LMAN.csv	res.fixed	LMAN	T68_stdN	stdN	1	Zm00001d053612	4	236474079	236481803
GRMZM2G004397	1.72060777038884e-13	2.18418272486254e-05	2.18418272486254e-05	0.00102656588068539	0.00356322271721545	res.fixed_mediator_T96_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T96_stdN	stdN	1	Zm00001d028054	1	21770615	21773945
GRMZM2G004683	7.10538781148086e-11	0.000982540608801541	0.000982540608801541	0.0451968680048709	-0.00389222361597819	res.fixed_mediator_T59_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T59_stdN	stdN	1	Zm00001d020970	7	138208287	138210135
GRMZM2G004703	2.75268428534147e-12	0.000614610499274138	0.000614610499274138	0.0368766299564483	0.0113138031215621	res.fixed_mediator_T100_stdN_ts_L3Base.csv	res.fixed	L3Base	T100_stdN	stdN	2	Zm00001d010650	8	122947080	122947421
GRMZM2G004703	5.27171434339011e-09	4.99014163324318e-11	5.27171434339011e-09	2.10868573735604e-07	0.00698715378267758	res.fixed_mediator_T58_stdN_ts_LMAD.csv	res.fixed	LMAD	T58_stdN	stdN	2	Zm00001d010650	8	122947080	122947421
GRMZM2G004741	9.16408599935409e-13	0.00417871143918358	0.00417871143918358	0.0250722686351015	0.00354562214994435	res.fixed_mediator_T74_stdN_ts_Kern.csv	res.fixed	Kern	T74_stdN	stdN	1	Zm00001d053427	4	230972493	230978467
GRMZM2G005205	1.70019016463112e-12	0.00101523506323731	0.00101523506323731	0.0223351713912208	-0.000473288604047286	res.fixed_mediator_T86_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T86_stdN	stdN	1	Zm00001d041730	3	135450670	135455943
GRMZM2G005347	2.13570973965353e-11	0.00178227501321171	0.00178227501321171	0.00356455002642342	0.0236575828726732	res.fixed_mediator_T54_stdN_ts_LMAD.csv	res.fixed	LMAD	T54_stdN	stdN	1	Zm00001d052987	4	207669918	207672512
GRMZM2G006791	3.79008596389861e-15	3.4682068661418e-07	3.4682068661418e-07	1.76878550173232e-05	0.00460268432078394	res.fixed_mediator_T47_stdN_ts_GShoot.csv	res.fixed	GShoot	T47_stdN	stdN	1	Zm00001d016802	5	176496325	176501360
GRMZM2G007933	6.7995796684242e-12	0.000331188720872788	0.000331188720872788	0.0139099262766571	0.00688497807775229	res.fixed_mediator_T107_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T107_stdN	stdN	1	Zm00001d036447	6	88839893	88864480
GRMZM2G009717	4.29671501278401e-13	6.00082322363971e-05	6.00082322363971e-05	0.00396054332760221	-0.00514998929373583	res.fixed_mediator_T23_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T23_stdN	stdN	1	Zm00001d000314	B73V4_ctg51	58448	59686
GRMZM2G009792	2.37357451204448e-11	0.0011153864327913	0.0011153864327913	0.0368077522821129	0.00789683653108807	res.fixed_mediator_T20_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T20_stdN	stdN	2	Zm00001d035409	6	24606673	24607624
GRMZM2G009792	2.37357451204448e-11	5.72639935469965e-10	5.72639935469965e-10	3.03499165799082e-08	0.00493511709446492	res.fixed_mediator_T96_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T96_stdN	stdN	2	Zm00001d035409	6	24606673	24607624
GRMZM2G011541	1.51236739841611e-12	0.00204434671787879	0.00204434671787879	0.0367982409218182	0.00932535110188943	res.fixed_mediator_T38_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T38_stdN	stdN	1	Zm00001d043026	3	186921101	186922723
GRMZM2G011655	3.27934444779214e-15	3.71727321146764e-07	3.71727321146764e-07	1.37539108824303e-05	0.0146912690718337	res.fixed_mediator_T24_stdN_ts_L3Base.csv	res.fixed	L3Base	T24_stdN	stdN	1	Zm00001d035879	6	58287125	58287934
GRMZM2G013781	1.15564450319412e-09	0.000554763693982441	0.000554763693982441	0.0177524382074381	0.0226599621092387	res.fixed_mediator_T66_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T66_stdN	stdN	1	Zm00001d006069	2	197412048	197413732
GRMZM2G014805	1.14849423836585e-12	0.0124380903410906	0.0124380903410906	0.0373142710232717	0.0140538935219858	res.fixed_mediator_T115_stdN_ts_L3Base.csv	res.fixed	L3Base	T115_stdN	stdN	1	Zm00001d041035	3	92247530	92264499
GRMZM2G015735	3.70224614220157e-10	0.00162510932172655	0.00162510932172655	0.00650043728690619	-0.00918803739005385	res.fixed_mediator_T82_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T82_stdN	stdN	1	Zm00001d011283	8	145769052	145772245
GRMZM2G016447	2.25402610749166e-08	2.42898378459699e-05	2.42898378459699e-05	0.00104446302737671	0.0129708206204343	res.fixed_mediator_T73_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T73_stdN	stdN	1	Zm00001d053036	4	210072745	210076531
GRMZM2G016668	1.77321396131786e-13	7.42160428190974e-05	7.42160428190974e-05	0.00259756149866841	0.0208235255631857	res.fixed_mediator_T145_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T145_stdN	stdN	3	Zm00001d041951	3	144984922	144986824
GRMZM2G016668	1.77321396131786e-13	1.76451822042623e-08	1.76451822042623e-08	3.70548826289507e-07	0.0174350339138515	res.fixed_mediator_T38_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T38_stdN	stdN	3	Zm00001d041951	3	144984922	144986824
GRMZM2G016668	1.77321396131786e-13	0.000371238102364613	0.000371238102364613	0.018190667015866	0.00296210594651224	res.fixed_mediator_T58_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T58_stdN	stdN	3	Zm00001d041951	3	144984922	144986824
GRMZM2G016890	6.29518014737224e-10	3.02505222338212e-06	3.02505222338212e-06	4.84008355741139e-05	-0.00067852434368889	res.fixed_mediator_T86_stdN_ts_GShoot.csv	res.fixed	GShoot	T86_stdN	stdN	1	Zm00001d023994	10	35174831	35179918
GRMZM2G017159	2.74213905747849e-10	0.00212396281756599	0.00212396281756599	0.01061981408783	-0.0194227502870232	res.fixed_mediator_T30_stdN_ts_L3Base.csv	res.fixed	L3Base	T30_stdN	stdN	1	Zm00001d051832	4	171496173	171497630
GRMZM2G018356	8.6464954347952e-12	0.00183708438629471	0.00183708438629471	0.0202079282492418	0.0488123304874976	res.fixed_mediator_T147_stdN_ts_L3Base.csv	res.fixed	L3Base	T147_stdN	stdN	1	Zm00001d005372	2	171218601	171226061
GRMZM2G019619	5.33427033645134e-14	4.76400199334037e-06	4.76400199334037e-06	4.76400199334037e-05	0.0172912600252689	res.fixed_mediator_T62_stdN_ts_LMAN.csv	res.fixed	LMAN	T62_stdN	stdN	1	Zm00001d010137	8	101127432	101131077
GRMZM2G019991	6.45098864951031e-13	0.00042851701369595	0.00042851701369595	0.0042851701369595	1.98695296271296e-09	res.fixed_mediator_T134_stdN_ts_L3Base.csv	res.fixed	L3Base	T134_stdN	stdN	1	Zm00001d029041	1	55779845	55785436
GRMZM2G021483	1.08666118969196e-09	0.000297346509187557	0.000297346509187557	0.0211116021523166	-0.015348656567515	res.fixed_mediator_T22_stdN_ts_GRoot.csv	res.fixed	GRoot	T22_stdN	stdN	1	Zm00001d047449	9	130535896	130554069
GRMZM2G021706	3.30846140814908e-16	0.0053153951929048	0.0053153951929048	0.0159461855787144	0.00787865248606125	res.fixed_mediator_T88_stdN_ts_GShoot.csv	res.fixed	GShoot	T88_stdN	stdN	1	Zm00001d023673	10	14795157	14798022
GRMZM2G022645	3.18870870054551e-14	0.00392663180295605	0.00392663180295605	0.0392663180295605	-0.0429539370278169	res.fixed_mediator_T147_stdN_ts_L3Base.csv	res.fixed	L3Base	T147_stdN	stdN	1	Zm00001d017613	5	201699854	201703271
GRMZM2G022763	1.21771548970907e-11	2.38669496819277e-05	2.38669496819277e-05	0.00109787968536867	0.0167998916584104	res.fixed_mediator_T108_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T108_stdN	stdN	1	Zm00001d007632	2	236537623	236544099
GRMZM2G022947	3.35040555090182e-15	9.14857502420929e-06	9.14857502420929e-06	0.000576360226525186	-0.0101157815316657	res.fixed_mediator_T140_stdN_ts_L3Base.csv	res.fixed	L3Base	T140_stdN	stdN	2	Zm00001d007044	2	220795933	220800967
GRMZM2G022947	3.35040555090182e-15	0.000161605366780559	0.000161605366780559	0.0114739810414197	0.0226148046216198	res.fixed_mediator_T67_stdN_ts_L3Base.csv	res.fixed	L3Base	T67_stdN	stdN	2	Zm00001d007044	2	220795933	220800967
GRMZM2G023387	4.23486170815606e-10	3.29208493576871e-07	3.29208493576871e-07	2.5678262498996e-05	-0.00193509682717865	res.fixed_mediator_T36_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T36_stdN	stdN	1	Zm00001d026368	10	144424159	144426437
GRMZM2G024245	4.14634135031467e-13	2.3747346222347e-05	2.3747346222347e-05	0.00106863058000561	-0.0169345464675555	res.fixed_mediator_T115_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T115_stdN	stdN	1	Zm00001d017514	5	198262429	198288552
GRMZM2G025451	7.01371426000808e-13	1.67835793174476e-05	1.67835793174476e-05	0.00062099243474556	0.0149835214523734	res.fixed_mediator_T80_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T80_stdN	stdN	1	Zm00001d042450	3	168095894	168110772
GRMZM2G026311	4.6551513378465e-13	7.79539988116085e-09	7.79539988116085e-09	4.13156193701525e-07	0.0143327340039104	res.fixed_mediator_T34_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T34_stdN	stdN	1	Zm00001d006183	2	200914588	200917495
GRMZM2G027546	3.87396726533633e-11	4.82368144729684e-05	4.82368144729684e-05	0.00217065665128358	-0.0119294674449672	res.fixed_mediator_T34_stdN_ts_Kern.csv	res.fixed	Kern	T34_stdN	stdN	1	Zm00001d009513	8	68444741	68451485
GRMZM2G028467	4.75235111385034e-13	0.000439037098942441	0.000439037098942441	0.0158053355619279	-1.5652203627386e-10	res.fixed_mediator_T130_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T130_stdN	stdN	1	Zm00001d043801	3	210469627	210473757
GRMZM2G028535	1.8586229040044e-12	6.53363971570009e-06	6.53363971570009e-06	0.000267879228343704	0.0100650666143108	res.fixed_mediator_T122_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T122_stdN	stdN	1	Zm00001d012391	8	173415190	173423162
GRMZM2G028763	8.59207701047985e-14	0.00220553143784108	0.00220553143784108	0.0308774401297751	0.0142524663873374	res.fixed_mediator_T150_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T150_stdN	stdN	3	Zm00001d016472	5	163704722	163708772
GRMZM2G028763	8.59207701047985e-14	4.29073563035232e-06	4.29073563035232e-06	0.000193083103365854	0.0126026646347061	res.fixed_mediator_T73_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T73_stdN	stdN	3	Zm00001d016472	5	163704722	163708772
GRMZM2G028763	8.59207701047985e-14	6.4838168244874e-05	6.4838168244874e-05	0.00097257252367311	0.033046551042922	res.fixed_mediator_T93_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T93_stdN	stdN	3	Zm00001d016472	5	163704722	163708772
GRMZM2G029382	7.80713354486645e-11	1.65573776911288e-10	1.65573776911288e-10	1.3245902152903e-08	-0.00288966649978827	res.fixed_mediator_T36_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T36_stdN	stdN	1	Zm00001d035316	6	20920294	20923478
GRMZM2G030809	1.13452002114034e-10	1.82720505392808e-12	1.13452002114034e-10	7.14747613318413e-09	0.00770077168048561	res.fixed_mediator_T109_stdN_ts_Kern.csv	res.fixed	Kern	T109_stdN	stdN	1	Zm00001d019344	7	28860759	28862951
GRMZM2G031400	8.53854829132587e-14	6.11296248531623e-06	6.11296248531623e-06	0.000207840724500752	-0.015367108509818	res.fixed_mediator_T24_stdN_ts_L3Base.csv	res.fixed	L3Base	T24_stdN	stdN	1	Zm00001d043959	3	214836513	214840243
GRMZM2G031991	7.26269997768739e-14	0.000218912284101425	0.000218912284101425	0.00459715796612992	-0.000662723325338036	res.fixed_mediator_T70_stdN_ts_LMAN.csv	res.fixed	LMAN	T70_stdN	stdN	1	Zm00001d017998	5	211658453	211660266
GRMZM2G032409	1.45625618802782e-11	0.00148835960725235	0.00148835960725235	0.0491158670393277	-0.00536431697270692	res.fixed_mediator_T49_stdN_ts_LMAN.csv	res.fixed	LMAN	T49_stdN	stdN	1	Zm00001d027484	1	6296235	6300940
GRMZM2G032759	3.52834981372746e-13	7.48811768147562e-08	7.48811768147562e-08	5.91561296836574e-06	0.00115598188427118	res.fixed_mediator_T118_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T118_stdN	stdN	1	Zm00001d022340	7	175736548	175740622
GRMZM2G033283	7.93811785643504e-16	0.000477487680671018	0.000477487680671018	0.0324691622856292	-0.00268238698465744	res.fixed_mediator_T74_stdN_ts_L3Base.csv	res.fixed	L3Base	T74_stdN	stdN	1	Zm00001d008851	8	22553593	22556240
GRMZM2G033356	4.54432837026129e-11	7.33499941050209e-05	7.33499941050209e-05	0.00469439962272134	-0.0187362037105469	res.fixed_mediator_T65_stdN_ts_LMAD.csv	res.fixed	LMAD	T65_stdN	stdN	1	Zm00001d049294	4	24896748	24900567
GRMZM2G033413	1.08425176315183e-10	4.31073365003698e-07	4.31073365003698e-07	3.23305023752774e-05	-0.00115532309691004	res.fixed_mediator_T33_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T33_stdN	stdN	1	Zm00001d044940	9	7823935	7834292
GRMZM2G035282	1.05180460701556e-13	0.00139364632001882	0.00139364632001882	0.0209046948002822	-0.00413479901760462	res.fixed_mediator_T18_stdN_ts_L3Base.csv	res.fixed	L3Base	T18_stdN	stdN	1	Zm00001d025036	10	100773356	100775278
GRMZM2G035997	1.18197117064685e-13	0.00020572596420565	0.00020572596420565	0.00781758663981469	1.59376275746538e-10	res.fixed_mediator_T130_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T130_stdN	stdN	1	Zm00001d011121	8	139540392	139546514
GRMZM2G037650	5.06934242606975e-11	0.000360310097188288	0.000360310097188288	0.00972837262408377	0.0186061200265766	res.fixed_mediator_T100_stdN_ts_LMAD.csv	res.fixed	LMAD	T100_stdN	stdN	1	Zm00001d032032	1	209992350	209997511
GRMZM2G039113	1.13682287535186e-08	2.59652240406361e-05	2.59652240406361e-05	0.000363513136568905	0.0386468934562502	res.fixed_mediator_T22_stdN_ts_Kern.csv	res.fixed	Kern	T22_stdN	stdN	1	Zm00001d038060	6	146619927	146621546
GRMZM2G040078	4.20407141999163e-12	0.00168620177469525	0.00168620177469525	0.0421550443673813	2.97721290520182e-11	res.fixed_mediator_T135_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T135_stdN	stdN	1	Zm00001d024825	10	89733156	89739279
GRMZM2G040095	1.36671245148179e-06	0.00116401709600433	0.00116401709600433	0.048888718032182	-0.0123158642942512	res.fixed_mediator_T115_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T115_stdN	stdN	1	Zm00001d002000	2	4150293	4154404
GRMZM2G041831	2.40273832409756e-12	0.000413989756913757	0.000413989756913757	0.0182155493042053	0.0136431925874024	res.fixed_mediator_T115_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T115_stdN	stdN	1	Zm00001d046509	9	93157089	93173690
GRMZM2G042107	1.76443170446843e-09	0.000253678830685056	0.000253678830685056	0.0109081897194574	-0.01539641458574	res.fixed_mediator_T25_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T25_stdN	stdN	1	Zm00001d028680	1	42788600	42791622
GRMZM2G042250	1.4041389328959e-13	1.28896154949487e-06	1.28896154949487e-06	4.64026157818154e-05	-0.0146818369491738	res.fixed_mediator_T24_stdN_ts_L3Base.csv	res.fixed	L3Base	T24_stdN	stdN	1	Zm00001d027317	1	2818955	2826611
GRMZM2G043035	4.12724186289501e-12	5.22862204088703e-06	5.22862204088703e-06	9.41151967359666e-05	0.0322603958718333	res.fixed_mediator_T99_stdN_ts_GRoot.csv	res.fixed	GRoot	T99_stdN	stdN	1	Zm00001d038740	6	163596670	163597706
GRMZM2G043277	1.09545100857711e-11	0.000865037585023432	0.000865037585023432	0.0198958644555389	-0.0144257989322289	res.fixed_mediator_T149_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T149_stdN	stdN	1	Zm00001d036894	6	105839573	105842396
GRMZM2G044060	4.08323105101379e-11	0.000232315678702078	0.000232315678702078	0.00418168221663739	0.00653622087723252	res.fixed_mediator_T77_stdN_ts_GShoot.csv	res.fixed	GShoot	T77_stdN	stdN	1	Zm00001d018724	7	3127808	3138251
GRMZM2G044301	3.27127954209689e-14	0.000121643714108499	0.000121643714108499	0.00267616171038698	-0.0129453018961989	res.fixed_mediator_T122_stdN_ts_LMAN.csv	res.fixed	LMAN	T122_stdN	stdN	2	Zm00001d037803	6	138208458	138215829
GRMZM2G044301	3.27127954209689e-14	3.79117721696076e-05	3.79117721696076e-05	0.000417029493865684	-0.0200051111482168	res.fixed_mediator_T123_stdN_ts_LMAN.csv	res.fixed	LMAN	T123_stdN	stdN	2	Zm00001d037803	6	138208458	138215829
GRMZM2G044788	2.0787756256255e-14	0.000136222562230781	0.000136222562230781	0.0108978049784625	-0.00580075924625613	res.fixed_mediator_T13_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T13_stdN	stdN	1	Zm00001d016651	5	171267921	171268872
GRMZM2G045249	1.72478382800563e-12	2.75784920962252e-05	2.75784920962252e-05	0.000330941905154702	-0.0152008134676518	res.fixed_mediator_T113_stdN_ts_GShoot.csv	res.fixed	GShoot	T113_stdN	stdN	1	Zm00001d043012	3	186441816	186450000
GRMZM2G045433	3.48033049291135e-13	2.30369989411283e-05	2.30369989411283e-05	4.60739978822566e-05	-1.76551116606987e-10	res.fixed_mediator_T79_stdN_ts_L3Base.csv	res.fixed	L3Base	T79_stdN	stdN	1	Zm00001d042474	3	168868413	168870806
GRMZM2G045732	1.33755201723542e-14	8.19697871801139e-08	8.19697871801139e-08	4.91818723080684e-07	0.00319770403115834	res.fixed_mediator_T148_stdN_ts_L3Base.csv	res.fixed	L3Base	T148_stdN	stdN	1	Zm00001d006568	2	211141306	211141986
GRMZM2G046024	1.4650112907932e-13	8.71575432050964e-05	8.71575432050964e-05	0.00705976099961281	0.00690456371821264	res.fixed_mediator_T13_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T13_stdN	stdN	1	Zm00001d053049	4	210622232	210626878
GRMZM2G047995	3.22662959433267e-10	0.000452580788106616	0.000452580788106616	0.0212712970410109	-0.00346305813416243	res.fixed_mediator_T77_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T77_stdN	stdN	1	Zm00001d022493	7	178734676	178739082
GRMZM2G048363	8.93711551532656e-13	0.000687023153350008	0.000687023153350008	0.0212977177538503	-0.00377809193468581	res.fixed_mediator_T126_stdN_ts_L3Base.csv	res.fixed	L3Base	T126_stdN	stdN	1	Zm00001d013742	5	19016882	19018192
GRMZM2G050166	1.05086393815183e-14	0.000289073876375445	0.000289073876375445	0.00982851179676514	-0.00887000659568856	res.fixed_mediator_T28_stdN_ts_L3Base.csv	res.fixed	L3Base	T28_stdN	stdN	1	Zm00001d045493	9	24426037	24430108
GRMZM2G050548	3.46281811208134e-16	0.000844620079966996	0.000844620079966996	0.0498325847180527	-0.00787791681581781	res.fixed_mediator_T140_stdN_ts_L3Base.csv	res.fixed	L3Base	T140_stdN	stdN	1	Zm00001d011312	8	146414508	146420244
GRMZM2G050705	5.45128340980734e-10	2.12055374386733e-05	2.12055374386733e-05	0.000763399347792237	-5.1137175711407e-11	res.fixed_mediator_T15_stdN_ts_L3Base.csv	res.fixed	L3Base	T15_stdN	stdN	1	Zm00001d035298	6	20153344	20157157
GRMZM2G050933	7.03341844062969e-14	0.000102926560554772	0.000102926560554772	0.00380828274052658	-0.0083380762686989	res.fixed_mediator_T20_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T20_stdN	stdN	2	Zm00001d021745	7	162090191	162092437
GRMZM2G050933	7.03341844062969e-14	0.000140897963613718	0.000140897963613718	0.000845387781682305	0.0182845817167386	res.fixed_mediator_T87_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T87_stdN	stdN	2	Zm00001d021745	7	162090191	162092437
GRMZM2G051943	5.93911580160963e-11	8.09177846727849e-07	8.09177846727849e-07	3.15579360223861e-05	0.0309846330949355	res.fixed_mediator_T66_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T66_stdN	stdN	1	Zm00001d003190	2	35066062	35067313
GRMZM2G052423	1.78198902603841e-17	9.54912362107763e-05	9.54912362107763e-05	0.00267375461390174	0.0101453924866	res.fixed_mediator_T143_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T143_stdN	stdN	1	Zm00001d013179	5	5987437	5990898
GRMZM2G052507	2.7811953714922e-14	0.00172085479906881	0.00172085479906881	0.0258128219860321	0.00638249035598738	res.fixed_mediator_T42_stdN_ts_L3Base.csv	res.fixed	L3Base	T42_stdN	stdN	1	Zm00001d007372	2	230050799	230054726
GRMZM2G052571	7.60653036405984e-11	0.000151259143140736	0.000151259143140736	0.00771421630017755	0.0115724842328375	res.fixed_mediator_T113_stdN_ts_L3Base.csv	res.fixed	L3Base	T113_stdN	stdN	1	Zm00001d042099	3	150690594	150691502
GRMZM2G053111	7.6845631147278e-14	7.12023006645968e-05	7.12023006645968e-05	0.000854427607975161	0.0263568403721574	res.fixed_mediator_T67_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T67_stdN	stdN	2	Zm00001d003614	2	50153897	50156317
GRMZM2G053111	7.6845631147278e-14	7.76272994329474e-07	7.76272994329474e-07	9.31527593195369e-06	0.00779365588008629	res.fixed_mediator_T81_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T81_stdN	stdN	2	Zm00001d003614	2	50153897	50156317
GRMZM2G053322	1.84495199146003e-14	0.000385550035607141	0.000385550035607141	0.00462660042728569	-0.0126463855391228	res.fixed_mediator_T21_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T21_stdN	stdN	1	Zm00001d009967	8	92806471	92809519
GRMZM2G055125	1.76704946153367e-09	0.00105305705106029	0.00105305705106029	0.0157958557659044	-0.0238702325829312	res.fixed_mediator_T150_stdN_ts_LMAN.csv	res.fixed	LMAN	T150_stdN	stdN	1	Zm00001d024510	10	74930192	74935116
GRMZM2G056849	1.94584360554989e-15	4.42767262138766e-05	4.42767262138766e-05	0.00212528285826608	-0.0243944820973156	res.fixed_mediator_T123_stdN_ts_L3Base.csv	res.fixed	L3Base	T123_stdN	stdN	1	Zm00001d014360	5	42665588	42669804
GRMZM2G057412	6.97372354652533e-11	0.000106699586688075	0.000106699586688075	0.00117369545356882	0.000877891394310207	res.fixed_mediator_T70_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T70_stdN	stdN	1	Zm00001d029603	1	78752783	78763899
GRMZM2G058522	1.23740731468206e-10	2.82534280171554e-06	2.82534280171554e-06	0.000141267140085777	-0.029182235653797	res.fixed_mediator_T123_stdN_ts_L3Base.csv	res.fixed	L3Base	T123_stdN	stdN	1	Zm00001d047479	9	131494599	131498207
GRMZM2G059981	1.39021807939509e-13	1.27716771602948e-07	1.27716771602948e-07	5.87497149373562e-06	0.0121864535909255	res.fixed_mediator_T39_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T39_stdN	stdN	2	Zm00001d033792	1	273827662	273832913
GRMZM2G059981	1.39021807939509e-13	0.000104462224918001	0.000104462224918001	0.00428295122163802	0.0109867487240189	res.fixed_mediator_T73_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T73_stdN	stdN	2	Zm00001d033792	1	273827662	273832913
GRMZM2G060481	7.32815262544617e-13	0.000276615744446485	0.000276615744446485	0.00663877786671563	-0.0149297611792392	res.fixed_mediator_T136_stdN_ts_L3Base.csv	res.fixed	L3Base	T136_stdN	stdN	1	Zm00001d009354	8	58290009	58291469
GRMZM2G060485	1.37957441143863e-10	7.92448050199734e-05	7.92448050199734e-05	0.00023773441505992	0.0064204506845065	res.fixed_mediator_T76_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T76_stdN	stdN	1	Zm00001d015521	5	95621404	95625832
GRMZM2G060824	2.49921172618522e-12	4.2010617207211e-11	4.2010617207211e-11	1.68042468828844e-09	-0.0219840585200336	res.fixed_mediator_T80_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T80_stdN	stdN	2	Zm00001d010324	8	109670375	109688082
GRMZM2G060824	2.49921172618522e-12	1.50735228210408e-06	1.50735228210408e-06	5.87867390020591e-05	0.0134339678845207	res.fixed_mediator_T89_stdN_ts_L3Tip.csv	res.fixed	L3Tip	T89_stdN	stdN	2	Zm00001d010324	8	109670375	109688082
GRMZM2G061620	2.02770039830183e-12	0.00074107399497314	0.00074107399497314	0.00444644396983884	0.00860810973196772	res.fixed_mediator_T107_stdN_ts_GShoot.csv	res.fixed	GShoot	T107_stdN	stdN	1	Zm00001d020419	7	112902369	112909594
GRMZM2G061626	1.06160940437123e-12	0.000353666389426577	0.000353666389426577	0.00601232862025181	-0.0185870785199796	res.fixed_mediator_T39_stdN_ts_LMAN.csv	res.fixed	LMAN	T39_stdN	stdN	1	Zm00001d034641	1	298696773	298697294
